ADM0_NAME,ADM1_NAME,ADM2_CODE,ADM2_NAME,area_ee,losstotal,mask_hansen,lossyear,sum
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,4,2.882419
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,5,5.2891063
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,6,7.6582327
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,7,2.5143121
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,8,2.7296919
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,9,7.6583019
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,10,7.2984013
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,11,8.4712616
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,12,9.8604554
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,13,9.1530162
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,14,8.0476595
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,15,7.9766854
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,16,17.5119128
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,17,23.2636839
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,18,9.7672332
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,19,8.7035306
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,20,21.3211338
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,21,8.1523219
Brazil,Amazonas,6505,Jutai,59848.7199259,198.1784938,58677.2389879,22,16.0174596
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,0,51158.8760185
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,1,75.32022
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,2,111.9041648
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,3,259.8468078
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,4,142.4979127
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,5,256.0397823
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,6,298.0743945
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,7,90.093753
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,8,125.0659259
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,9,94.060394
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,10,112.9289181
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,11,97.1841904
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,12,188.3428498
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,13,101.96349
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,14,162.9422518
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,15,220.3042065
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,16,413.6770439
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,17,305.9199538
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,18,292.4984889
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,19,356.037748
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,20,377.0602634
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,21,545.7661599
Brazil,Amazonas,6506,Labrea,58714.882218,5266.2445028,56425.1205213,22,638.7155834
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,0,10602.5560671
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,1,8.1098885
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,2,11.1399557
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,3,7.8360137
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,4,3.2989177
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,5,5.2962626
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,6,11.0621551
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,7,8.5149887
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,8,8.1204952
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,9,24.0371111
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,10,7.9672024
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,11,4.7593102
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,12,6.9063218
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,13,13.532013
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,14,8.926388
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,15,10.7988488
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,16,39.7168453
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,17,16.6902555
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,18,9.7525087
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,19,7.9075359
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,20,12.9436199
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,21,13.5468924
Brazil,Amazonas,6513,Nhamunda,12146.6445281,251.8744839,10854.430551,22,11.0109536
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,0,36564.0397665
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,1,3.6354847
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,2,4.0432106
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,3,3.0206514
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,4,6.8292834
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,5,10.9831713
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,6,12.8999465
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,7,9.2517512
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,8,6.3558853
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,9,5.5024382
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,10,9.1299315
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,11,7.0348878
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,12,18.0347147
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,13,12.1006612
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,14,14.7570203
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,15,12.8857364
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,16,20.0399319
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,17,16.7101699
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,18,12.8971967
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,19,16.0840015
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,20,25.9762273
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,21,36.1147623
Brazil,Amazonas,6518,Pauini,37226.251111,304.3368797,36868.3766462,22,40.0498157
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,0,18725.6490546
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,1,19.7244886
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,2,21.865718
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,3,15.0047651
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,4,10.053171
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,5,16.2782845
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,6,31.4260756
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,7,11.0425647
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,8,22.4371384
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,9,29.8948917
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,10,17.3241352
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,11,13.331503
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,12,11.287007
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,13,18.5636293
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,14,16.3094737
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,15,40.6181309
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,16,64.0471414
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,17,25.5513309
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,18,16.4009223
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,19,16.5923011
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,20,21.1930004
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,21,17.2388161
Brazil,Amazonas,6519,Presidente Figueiredo,21870.8864104,473.1554703,19198.8045249,22,16.9709815
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,0,52801.5572707
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,1,3.7139874
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,2,4.9503106
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,3,4.0149562
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,4,2.9494738
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,5,0.9279909
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,6,2.5331074
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,7,5.6279899
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,8,1.9329586
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,9,4.2756821
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,10,8.8639638
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,11,1.8497895
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,12,6.1907388
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,13,7.4971935
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,14,8.5841012
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,15,4.3660655
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,16,37.5949927
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,17,12.7511842
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,18,5.8425081
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,19,5.8241802
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,20,6.9572912
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,21,3.1648788
Brazil,Amazonas,6521,Santa Isabel Do Rio Negro,53981.3913334,146.4640637,52948.0213344,22,6.0507193
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,0,9960.6121124
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,1,3.8551438
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,2,2.2798234
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,3,1.4821066
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,4,1.2112793
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,5,3.9472513
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,6,3.1771363
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,7,1.2741645
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,8,3.9927303
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,9,6.3453246
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,10,5.0310762
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,11,2.4534933
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,12,5.3864783
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,13,6.5239495
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,14,5.3929293
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,15,6.1272978
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,16,14.6222609
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,17,7.0218392
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,18,4.2461723
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,19,6.2202049
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,20,10.4330726
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,21,5.912525
Brazil,Amazonas,6522,Santo Antonio Do Ica,10605.0215457,117.4593174,10078.0714298,22,10.5230579
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,0,91214.2376119
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,1,15.9190333
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,2,10.4510764
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,3,7.561234
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,4,15.4213751
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,5,7.3011309
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,6,9.0643637
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,7,22.9875348
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,8,12.1952004
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,9,17.8015902
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,10,25.6077685
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,11,10.8139502
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,12,17.9367401
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,13,29.4019795
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,14,29.1810807
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,15,21.8186402
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,16,27.3457478
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,17,27.6477491
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,18,27.879354
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,19,61.4367055
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,20,37.9674731
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,21,19.5063295
Brazil,Amazonas,6523,Sao Gabriel Da Cachoeira,93192.7138081,492.2680163,91706.5056282,22,37.0219592
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,0,16245.9706378
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,1,3.5210851
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,2,2.483808
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,3,2.3279378
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,4,2.2852742
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,5,4.5128022
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,6,3.2628035
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,7,1.9369689
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,8,2.726662
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,9,6.9914645
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,10,4.1598405
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,11,3.7590009
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,12,8.5416791
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,13,12.142061
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,14,6.4972523
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,15,9.8918806
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,16,11.741863
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,17,14.8248222
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,18,7.6871441
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,19,9.5907911
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,20,13.6128337
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,21,6.9023436
Brazil,Amazonas,6524,Sao Paulo De Olivenca,17064.4553004,154.7692437,16400.7398815,22,15.3689253
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,0,2571.6250686
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,1,2.8679942
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,2,0.9294213
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,3,1.6364609
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,4,1.9044302
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,5,7.3033934
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,6,2.6851466
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,7,2.8220182
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,8,1.9529582
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,9,3.2642183
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,10,3.633778
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,11,3.4099541
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,12,6.6785902
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,13,5.5327432
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,14,5.8402676
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,15,6.9142714
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,16,8.4968091
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,17,7.979277
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,18,7.9115661
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,19,6.7833082
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,20,7.6651437
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,21,2.509645
Brazil,Amazonas,6527,Tabatinga,2774.1005921,105.3899618,2677.0150305,22,6.6685669
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,0,75068.9723746
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,1,5.7243713
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,2,7.0400459
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,3,5.3150452
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,4,4.734228
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,5,15.9472492
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,6,18.0744738
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,7,12.250062
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,8,6.428496
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,9,6.7032564
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,10,22.8216902
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,11,27.0204118
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,12,10.9252207
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,13,17.8833408
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,14,13.6261146
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,15,8.9301259
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,16,23.2254188
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,17,30.546822
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,18,31.2782508
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,19,25.3317175
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,20,28.1044618
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,21,69.6495084
Brazil,Amazonas,6528,Tapaua,76865.558241,466.3755325,75535.3479071,22,74.8152213
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,0,5093.9599115
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,1,2.2937248
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,2,2.2791948
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,3,0.7814745
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,4,1.1554148
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,5,2.3966572
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,6,2.6422373
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,7,0.8245153
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,8,2.7332898
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,9,5.0334344
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,10,1.7605276
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,11,6.8595372
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,12,6.0844002
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,13,4.093573
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,14,3.5249024
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,15,3.0422114
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,16,4.8372975
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,17,4.9657117
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,18,2.2723473
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,19,4.0823383
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,20,6.0754224
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,21,2.5912202
Brazil,Amazonas,6530,Tonantins,5539.6818811,75.8305108,5169.7904222,22,5.5010786
